threshold,recall_obstacle,specificity,precision,f1,f2,accuracy,mcc,combined_score
0.8317,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8357,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8397,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8437,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8477,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8518,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8558,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8598,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8638,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8678,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8719,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8759,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8799,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8839,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8879,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.892,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.896,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.9,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
